YEAR,STATE,STRATUM,PLOT,DATE,CKTYPE,WETHAB,HANDFEED,ABDU_TIP,ABDU_TIB,AGWT_TIP,AGWT_TIB,BWTE_TIP,BWTE_TIB,CAGO_TIP,CAGO_TIB,CAGO_TIBN,COME_TIP,COME_TIB,GADW_TIP,GADW_TIB,HOME_TIP,HOME_TIB,MALL_TIP,MALL_TIB,MUSW_TIP,MUSW_TIB,WODU_TIP,WODU_TIB,OTHERTOT,TOTDUCKS
1993,MD,004 ,0070,4/22/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,004 ,0072,4/23/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,004 ,0074,4/28/1993,1,Y,N,4,8,,0,,0,,0,,,0,,,,0,22,44,,0,3,6,,58
1993,MD,004 ,0076,4/22/1993,1,Y,N,0,0,,1,,2,,0,,,0,,,,0,0,0,,0,0,0,,3
1993,MD,004 ,0078,4/24/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0002,4/29/1993,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0004,4/29/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0006,4/25/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0008,4/29/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0010,4/29/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0012,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,1,2,,2
1993,MD,010 ,0014,4/22/1993,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,0,0,,2
1993,MD,010 ,0016,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,4,8,,0,0,0,,8
1993,MD,010 ,0018,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,MD,010 ,0020,4/30/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0022,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0024,4/23/1993,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0026,4/29/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,2,4,,4
1993,MD,010 ,0028,4/29/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0030,4/15/1993,1,Y,N,0,0,,0,,0,,6,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0032,4/28/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,MD,010 ,0034,4/16/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,1,2,,4
1993,MD,010 ,0036,4/15/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0038,4/14/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0040,4/14/1993,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,3,6,,0,0,0,BUFF 4,10
1993,MD,010 ,0042,4/15/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0044,4/14/1993,1,Y,N,0,0,,0,,0,,3,,,0,,,,0,6,12,,0,11,28,,40
1993,MD,010 ,0046,4/15/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0048,4/30/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0050,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,010 ,0052,4/30/1993,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,1,2,,2
1993,MD,010 ,0054,4/30/1993,1,Y,N,0,0,,0,,0,,6,,,0,,,,0,0,0,,0,4,8,,8
1993,MD,010 ,0056,4/14/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,013 ,0002,5/2/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,013 ,0004,4/18/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,013 ,0006,4/22/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,MD,013 ,0008,5/2/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,013 ,0010,4/24/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,024 ,0002,4/21/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,024 ,0004,4/2/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,024 ,0006,4/21/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,MD,024 ,0008,4/22/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,3,6,,6
1993,MD,024 ,0010,4/2/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,024 ,0012,4/21/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,024 ,0014,4/29/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,024 ,0016,4/22/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,024 ,0018,4/2/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,024 ,0020,4/29/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,024 ,0022,4/21/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,099 ,0001,4/30/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,BUFF 5,7
1993,MD,099 ,0002,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,5,0,0,GADW 2,2
1993,MD,099 ,0003,4/30/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,BUFF 1,3
1993,MD,099 ,0004,4/30/1993,1,Y,N,1,2,,4,,0,,0,,,0,,,,0,3,6,,0,0,0,,12
1993,MD,099 ,0005,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,099 ,0006,4/30/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,3,6,,0,0,0,RBME 1,8
1993,MD,099 ,0007,4/30/1993,1,Y,N,0,0,,0,,0,,3,,,0,,,,0,5,10,,0,0,0,,10
1993,MD,099 ,0008,4/30/1993,1,Y,N,7,14,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,18
1993,MD,099 ,0009,4/30/1993,1,Y,N,6,12,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,16
1993,MD,099 ,0010,4/30/1993,1,Y,N,2,4,,0,,0,,2,,,0,,,,0,2,4,,0,0,0,,8
1993,MD,099 ,0011,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,099 ,0012,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,BUFF 2,2
1993,MD,099 ,0013,4/30/1993,1,Y,N,0,0,,0,,0,,5,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,099 ,0014,4/30/1993,1,Y,N,0,0,,0,,0,,6,,,0,,,,0,1,2,,0,0,0,,2
1993,MD,099 ,0015,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,099 ,0016,4/30/1993,1,Y,N,3,6,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,6
1993,MD,099 ,0017,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,3,6,,0,0,0,,6
1993,MD,099 ,0018,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,MD,099 ,0019,4/30/1993,1,Y,N,3,6,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,6
1993,MD,099 ,0020,4/30/1993,1,Y,N,2,4,,0,,0,,0,,,0,,,,0,1,2,,2,0,0,,6
1993,NH,012 ,0001,5/2/1993,1,Y,N,1,2,,0,,0,,21,,,0,,,,0,3,6,,0,0,0,,8
1993,NH,012 ,0002,5/6/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,1,2,,4
1993,NH,012 ,0003,5/6/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,012 ,0004,4/29/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,012 ,0006,5/2/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,012 ,0008,5/7/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,4
1993,NH,012 ,0010,5/8/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,1,2,,2
1993,NH,012 ,0012,5/8/1993,1,Y,Y,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,012 ,0014,5/5/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0005,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0007,5/9/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0009,4/30/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0016,5/5/1993,2,Y,N,1,2,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,2
1993,NH,027 ,0018,5/6/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0020,5/5/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,5,0,0,,0,1,2,,2
1993,NH,027 ,0021,5/2/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,NH,027 ,0022,4/21/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,2
1993,NH,027 ,0023,5/6/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0024,5/6/1993,2,Y,N,1,2,,2,,0,,4,,,0,,,,4,3,6,,0,0,0,,10
1993,NH,027 ,0025,4/29/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0026,4/23/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0027,4/25/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0028,5/5/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,2
1993,NH,027 ,0029,5/3/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,3,6,,0,0,0,,6
1993,NH,027 ,0030,5/6/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,6,12,,12
1993,NH,027 ,0031,4/25/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0032,4/21/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0033,5/7/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0034,5/5/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0035,4/28/1993,1,Y,N,2,4,,0,,0,,0,,,0,,,,1,3,6,,0,3,6,,16
1993,NH,027 ,0036,4/30/1993,2,Y,N,1,2,,0,,0,,0,,,0,,,,2,1,2,,0,0,0,,4
1993,NH,027 ,0037,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,4
1993,NH,027 ,0038,5/8/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,2,13,26,,0,0,0,,26
1993,NH,027 ,0039,5/2/1993,1,Y,N,1,2,,0,,0,,0,,,2,,,,0,1,2,,0,1,2,,6
1993,NH,027 ,0040,4/25/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0041,5/9/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,NH,027 ,0042,4/30/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0043,4/28/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0044,4/27/1993,2,Y,N,2,4,,0,,0,,0,,,0,,,,0,13,26,,0,9,18,BUFF 10,58
1993,NH,027 ,0046,4/21/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,027 ,0048,4/24/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,4
1993,NH,028 ,0011,5/9/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0013,5/9/1993,2,Y,N,1,2,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,4
1993,NH,028 ,0045,5/3/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0047,5/16/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,2
1993,NH,028 ,0049,4/29/1993,1,Y,N,1,2,,0,,0,,0,,,2,,,,3,3,6,,0,5,15,,23
1993,NH,028 ,0050,4/23/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,3,6,,0,3,6,,14
1993,NH,028 ,0051,5/2/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0052,5/9/1993,1,Y,N,1,2,,0,,0,,0,,,2,,,,2,0,0,,0,0,0,,2
1993,NH,028 ,0053,5/7/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0054,4/29/1993,2,Y,N,2,4,,0,,0,,0,,,2,,,,0,1,2,,0,1,2,,8
1993,NH,028 ,0055,5/3/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0056,5/3/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0057,4/21/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0058,5/3/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0059,5/9/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0060,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0061,5/7/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0062,5/2/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,1,2,,4
1993,NH,028 ,0063,4/30/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,6
1993,NH,028 ,0064,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,1,2,,2
1993,NH,028 ,0065,5/3/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0066,5/2/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0067,5/1/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0068,4/29/1993,1,Y,N,1,2,,0,,0,,0,,,1,,,,2,0,0,,0,0,0,,2
1993,NH,028 ,0069,4/28/1993,1,Y,N,1,2,,0,,0,,0,,,2,,,,2,1,2,,0,0,0,,4
1993,NH,028 ,0070,4/30/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0071,4/21/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0072,5/7/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,028 ,0073,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,NH,028 ,0074,5/15/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,4
1993,NH,028 ,0075,5/9/1993,2,Y,N,1,2,,0,,0,,0,,,2,,,,0,0,0,,0,0,0,,2
1993,NH,099 ,0015,5/2/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NH,099 ,0017,4/28/1993,1,Y,N,0,0,,0,,0,,0,,,2,,,,0,0,0,,0,0,0,,0
1993,NH,099 ,0019,4/29/1993,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,2,4,,0,0,0,,4
1993,NJ,004 ,0002,4/27/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0004,5/5/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0006,5/5/1993,2,Y,Y,0,0,,0,,0,,0,,,0,,,,0,38,85,,0,0,0,AMWI 2,87
1993,NJ,004 ,0008,4/24/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,NJ,004 ,0010,5/6/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,4
1993,NJ,004 ,0012,4/23/1993,1,Y,N,0,0,,10,,10,,15,,,0,,,,0,5,10,,0,5,10,,40
1993,NJ,004 ,0014,4/30/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0016,5/10/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,4
1993,NJ,004 ,0018,4/22/1993,2,Y,N,5,10,,0,,0,,1,,,0,,,,0,5,10,,0,0,0,,20
1993,NJ,004 ,0020,5/8/1993,2,Y,N,0,0,,0,,0,,2,,,0,,,,0,2,4,,0,0,0,,4
1993,NJ,004 ,0022,4/24/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,NJ,004 ,0024,4/18/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0026,5/7/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0028,4/24/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0030,5/6/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0032,4/25/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0034,5/14/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0036,4/28/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,NJ,004 ,0038,4/28/1993,1,Y,Y,0,0,,0,,0,,10,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0040,4/24/1993,2,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0042,4/21/1993,3,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0044,4/18/1993,1,Y,N,2,4,,0,,0,,0,,,0,,,,0,2,4,,0,0,0,,8
1993,NJ,004 ,0046,4/24/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,NJ,004 ,0048,4/24/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,1,0,0,,0
1993,NJ,004 ,0050,4/17/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0052,4/25/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0054,5/10/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0056,4/17/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,4
1993,NJ,004 ,0058,4/25/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,4
1993,NJ,004 ,0060,4/24/1993,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0062,4/18/1993,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,1,2,,0,0,0,,2
1993,NJ,004 ,0064,5/11/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0066,4/22/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0068,5/11/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0070,5/7/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0072,4/30/1993,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0074,5/6/1993,1,Y,N,0,0,,0,,0,,1,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0076,5/6/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0078,4/27/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0080,4/25/1993,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,1,2,,0,0,0,,2
1993,NJ,004 ,0082,5/5/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0084,5/6/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0086,5/11/1993,1,Y,N,0,0,,0,,0,,2,,,0,,,,0,3,6,,0,0,0,,6
1993,NJ,004 ,0088,4/21/1993,2,Y,N,0,0,,0,,0,,3,,,0,,,,0,3,11,,0,6,12,,23
1993,NJ,004 ,0090,5/6/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0092,4/27/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0094,4/18/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0096,4/25/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0098,4/25/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0100,4/25/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0102,5/6/1993,1,Y,N,0,0,,0,,0,,4,,,0,,,,0,4,8,,0,2,4,,12
1993,NJ,004 ,0104,4/24/1993,2,Y,N,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0106,4/24/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0108,4/30/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,1,2,,0,0,0,,2
1993,NJ,004 ,0110,5/5/1993,1,Y,N,0,0,,0,,0,,10,,,0,,,,0,6,12,,0,0,0,,12
1993,NJ,004 ,0112,5/6/1993,1,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,2
1993,NJ,004 ,0114,4/17/1993,2,Y,N,0,0,,0,,0,,6,,,0,,,,0,3,6,,0,0,0,,6
1993,NJ,004 ,0116,5/6/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0118,5/10/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0120,5/1/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0122,4/30/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,5,10,,0,0,0,,10
1993,NJ,004 ,0124,4/24/1993,1,Y,Y,0,0,,0,,0,,2,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0126,4/18/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0128,4/27/1993,1,N,N,0,0,,0,,0,,19,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0130,5/8/1993,1,N,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0132,5/11/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,3,6,,6
1993,NJ,004 ,0134,5/9/1993,1,Y,N,2,4,,0,,0,,11,,,0,,,,0,1,2,,0,0,0,,6
1993,NJ,004 ,0136,4/28/1993,2,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0138,4/25/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0142,4/28/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0144,5/10/1993,1,Y,N,0,0,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,0
1993,NJ,004 ,0146,4/28/1993,1,Y,N,1,2,,0,,0,,2,,,0,,,,0,0,0,,0,1,2,,4
1993,NJ,004 ,0148,4/18/1993,2,Y,N,1,2,,0,,0,,0,,,0,,,,0,0,0,,0,0,0,,2
